location_id,plot_id,treatment_id,replication,plot_label,observation_day,date_of_observation,plant_count_1m,plant_count_5m,plant_count_15m,number_of_node,node_length_cm,millable_cane_count,cane_girth_cm,number_of_tillers,number_of_leaves,plant_height_cm,leaf_length_cm,leaf_breadth_cm,germination_pct,source_file,source_sheet
L003,P035,T2,,B,100,15.04.2026,,,,,,,,5.0,8.0,240.0,135.0,4.3,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P036,T3,,C,100,15.04.2026,,,,,,,,10.0,9.0,211.0,122.0,3.5,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P036,T3,,C,100,15.04.2026,,,,,,,,8.0,9.0,200.0,132.0,3.4,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P036,T3,,C,100,15.04.2026,,,,,,,,7.0,8.0,215.0,139.0,4.0,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P036,T3,,C,100,15.04.2026,,,,,,,,5.0,9.0,199.0,125.0,4.2,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P036,T3,,C,100,15.04.2026,,,,,,,,7.0,8.0,201.0,129.0,3.1,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P037,T4,,D,100,15.04.2026,,,,,,,,6.0,9.0,201.0,115.0,4.0,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P037,T4,,D,100,15.04.2026,,,,,,,,4.0,9.0,198.0,138.0,3.9,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P037,T4,,D,100,15.04.2026,,,,,,,,5.0,8.0,215.0,129.0,3.8,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P037,T4,,D,100,15.04.2026,,,,,,,,9.0,8.0,199.0,127.0,3.7,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P037,T4,,D,100,15.04.2026,,,,,,,,7.0,8.0,210.0,121.0,3.9,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P038,T5,,E,100,15.04.2026,,,,,,,,5.0,8.0,240.0,140.0,3.9,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P038,T5,,E,100,15.04.2026,,,,,,,,11.0,9.0,249.0,139.0,4.0,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P038,T5,,E,100,15.04.2026,,,,,,,,9.0,9.0,235.0,129.0,3.5,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P038,T5,,E,100,15.04.2026,,,,,,,,6.0,8.0,238.0,135.0,3.7,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P038,T5,,E,100,15.04.2026,,,,,,,,4.0,9.0,229.0,137.0,4.2,,anthiyur_biometric_observations.xlsx,100 DAY
L003,P034,T1,,A,110,25.04.2026,,,,,,,,6.0,9.0,280.0,160.0,3.9,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P034,T1,,A,110,25.04.2026,,,,,,,,9.0,11.0,310.0,150.0,4.3,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P034,T1,,A,110,25.04.2026,,,,,,,,7.0,10.0,270.0,130.0,4.5,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P034,T1,,A,110,25.04.2026,,,,,,,,5.0,10.0,290.0,140.0,4.2,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P034,T1,,A,110,25.04.2026,,,,,,,,7.0,11.0,282.0,152.0,4.0,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P035,T2,,B,110,25.04.2026,,,,,,,,7.0,9.0,280.0,140.0,4.0,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P035,T2,,B,110,25.04.2026,,,,,,,,8.0,10.0,240.0,132.0,3.9,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P035,T2,,B,110,25.04.2026,,,,,,,,4.0,9.0,270.0,152.0,4.2,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P035,T2,,B,110,25.04.2026,,,,,,,,5.0,10.0,282.0,135.0,4.3,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P035,T2,,B,110,25.04.2026,,,,,,,,9.0,9.0,230.0,139.0,3.7,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P036,T3,,C,110,25.04.2026,,,,,,,,7.0,9.0,240.0,140.0,4.0,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P036,T3,,C,110,25.04.2026,,,,,,,,8.0,10.0,270.0,145.0,3.5,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P036,T3,,C,110,25.04.2026,,,,,,,,9.0,10.0,230.0,138.0,3.9,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P036,T3,,C,110,25.04.2026,,,,,,,,5.0,9.0,245.0,119.0,4.2,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P036,T3,,C,110,25.04.2026,,,,,,,,7.0,9.0,282.0,152.0,4.1,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P037,T4,,D,110,25.04.2026,,,,,,,,7.0,9.0,240.0,140.0,3.9,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P037,T4,,D,110,25.04.2026,,,,,,,,4.0,9.0,230.0,132.0,4.1,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P037,T4,,D,110,25.04.2026,,,,,,,,5.0,9.0,252.0,129.0,3.5,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P037,T4,,D,110,25.04.2026,,,,,,,,4.0,10.0,243.0,143.0,3.7,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P037,T4,,D,110,25.04.2026,,,,,,,,7.0,9.0,231.0,151.0,4.2,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P038,T5,,E,110,25.04.2026,,,,,,,,9.0,9.0,280.0,140.0,4.2,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P038,T5,,E,110,25.04.2026,,,,,,,,7.0,10.0,270.0,132.0,4.1,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P038,T5,,E,110,25.04.2026,,,,,,,,5.0,11.0,262.0,130.0,4.4,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P038,T5,,E,110,25.04.2026,,,,,,,,7.0,9.0,253.0,142.0,4.0,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P038,T5,,E,110,25.04.2026,,,,,,,,8.0,10.0,261.0,155.0,3.9,,anthiyur_biometric_observations.xlsx,110 DAY
L003,P034,T1,,A,120,05.05.2026,,,,4.0,12.0,,,9.0,10.0,268.0,138.0,3.9,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P034,T1,,A,120,05.05.2026,,,,3.0,17.0,,,4.0,11.0,310.0,142.0,4.2,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P034,T1,,A,120,05.05.2026,,,,2.0,19.0,,,7.0,10.0,282.0,147.0,4.3,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P034,T1,,A,120,05.05.2026,,,,5.0,14.0,,,5.0,10.0,296.0,139.0,4.5,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P034,T1,,A,120,05.05.2026,,,,3.0,13.0,,,7.0,11.0,315.0,149.0,3.7,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P035,T2,,B,120,05.05.2026,,,,4.0,19.0,,,4.0,9.0,310.0,142.0,3.5,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P035,T2,,B,120,05.05.2026,,,,2.0,18.0,,,5.0,8.0,280.0,149.0,4.7,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P035,T2,,B,120,05.05.2026,,,,2.0,11.0,,,6.0,10.0,250.0,132.0,4.2,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P035,T2,,B,120,05.05.2026,,,,5.0,14.0,,,9.0,11.0,292.0,135.0,4.1,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P035,T2,,B,120,05.05.2026,,,,3.0,9.0,,,7.0,10.0,302.0,144.0,3.9,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P036,T3,,C,120,05.05.2026,,,,2.0,16.0,,,9.0,12.0,240.0,135.0,4.0,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P036,T3,,C,120,05.05.2026,,,,1.0,11.0,,,7.0,10.0,282.0,149.0,3.7,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P036,T3,,C,120,05.05.2026,,,,3.0,14.0,,,8.0,11.0,273.0,141.0,3.9,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P036,T3,,C,120,05.05.2026,,,,4.0,18.0,,,5.0,10.0,250.0,137.0,4.1,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P036,T3,,C,120,05.05.2026,,,,3.0,13.0,,,6.0,11.0,249.0,139.0,4.0,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P037,T4,,D,120,05.05.2026,,,,2.0,10.0,,,4.0,10.0,230.0,128.0,3.5,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P037,T4,,D,120,05.05.2026,,,,2.0,13.0,,,5.0,9.0,275.0,135.0,3.7,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P037,T4,,D,120,05.05.2026,,,,3.0,11.0,,,7.0,10.0,260.0,129.0,3.9,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P037,T4,,D,120,05.05.2026,,,,4.0,14.0,,,4.0,10.0,224.0,138.0,4.0,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P037,T4,,D,120,05.05.2026,,,,3.0,18.0,,,3.0,9.0,249.0,142.0,4.2,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P038,T5,,E,120,05.05.2026,,,,5.0,21.0,,,4.0,11.0,250.0,135.0,3.9,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P038,T5,,E,120,05.05.2026,,,,4.0,17.0,,,5.0,10.0,285.0,140.0,3.7,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P038,T5,,E,120,05.05.2026,,,,2.0,14.0,,,9.0,11.0,305.0,149.0,4.0,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P038,T5,,E,120,05.05.2026,,,,3.0,11.0,,,7.0,10.0,290.0,142.0,4.5,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P038,T5,,E,120,05.05.2026,,,,2.0,14.0,,,6.0,9.0,280.0,137.0,4.2,,anthiyur_biometric_observations.xlsx,120 DAY
L003,P034,T1,,A,130,15.05.2026,,,,7.0,18.0,17.0,,7.0,11.0,340.0,125.0,5.4,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P034,T1,,A,130,15.05.2026,,,,5.0,17.0,21.0,,4.0,12.0,280.0,117.0,5.6,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P034,T1,,A,130,15.05.2026,,,,6.0,19.0,16.0,,8.0,11.0,332.0,135.0,5.1,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P034,T1,,A,130,15.05.2026,,,,6.0,14.0,15.0,,5.0,11.0,292.0,122.0,4.5,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P034,T1,,A,130,15.05.2026,,,,5.0,12.0,13.0,,6.0,11.0,317.0,119.0,4.2,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P035,T2,,B,130,15.05.2026,,,,7.0,17.0,17.0,,7.0,10.0,289.0,140.0,4.6,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P035,T2,,B,130,15.05.2026,,,,5.0,20.0,21.0,,4.0,11.0,292.0,132.0,5.5,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P035,T2,,B,130,15.05.2026,,,,4.0,21.0,15.0,,5.0,11.0,309.0,137.0,5.1,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P035,T2,,B,130,15.05.2026,,,,6.0,19.0,14.0,,4.0,10.0,321.0,129.0,4.8,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P035,T2,,B,130,15.05.2026,,,,5.0,15.0,16.0,,5.0,11.0,315.0,141.0,4.2,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P036,T3,,C,130,15.05.2026,,,,6.0,19.0,16.0,,9.0,11.0,298.0,132.0,5.4,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P036,T3,,C,130,15.05.2026,,,,4.0,22.0,14.0,,7.0,10.0,305.0,127.0,5.0,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P036,T3,,C,130,15.05.2026,,,,3.0,15.0,17.0,,6.0,11.0,317.0,137.0,4.2,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P036,T3,,C,130,15.05.2026,,,,7.0,17.0,19.0,,14.0,11.0,290.0,126.0,4.7,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P036,T3,,C,130,15.05.2026,,,,5.0,19.0,15.0,,4.0,11.0,296.0,121.0,4.4,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P037,T4,,D,130,15.05.2026,,,,4.0,16.0,12.0,,5.0,9.0,282.0,125.0,4.2,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P037,T4,,D,130,15.05.2026,,,,5.0,12.0,15.0,,7.0,10.0,309.0,132.0,4.1,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P037,T4,,D,130,15.05.2026,,,,6.0,17.0,19.0,,4.0,10.0,290.0,129.0,5.3,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P037,T4,,D,130,15.05.2026,,,,4.0,19.0,16.0,,8.0,11.0,296.0,141.0,4.8,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P037,T4,,D,130,15.05.2026,,,,3.0,15.0,21.0,,11.0,11.0,302.0,126.0,4.0,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P038,T5,,E,130,15.05.2026,,,,5.0,22.0,21.0,,7.0,11.0,322.0,136.0,5.5,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P038,T5,,E,130,15.05.2026,,,,7.0,15.0,13.0,,4.0,10.0,292.0,122.0,5.2,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P038,T5,,E,130,15.05.2026,,,,6.0,18.0,17.0,,12.0,9.0,307.0,141.0,4.6,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P038,T5,,E,130,15.05.2026,,,,5.0,18.0,19.0,,8.0,10.0,309.0,127.0,4.1,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P038,T5,,E,130,15.05.2026,,,,3.0,19.0,15.0,,5.0,11.0,298.0,120.0,4.0,,anthiyur_biometric_observations.xlsx,130 DAY
L003,P034,T1,,A,140,25.05.2026,,,,7.0,23.0,22.0,,7.0,11.0,342.0,132.0,4.7,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P034,T1,,A,140,25.05.2026,,,,6.0,21.0,17.0,,4.0,10.0,332.0,124.0,4.2,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P034,T1,,A,140,25.05.2026,,,,6.0,18.0,11.0,,8.0,11.0,317.0,129.0,3.9,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P034,T1,,A,140,25.05.2026,,,,5.0,14.0,14.0,,5.0,11.0,292.0,125.0,3.2,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P034,T1,,A,140,25.05.2026,,,,4.0,12.0,14.0,,6.0,10.0,329.0,117.0,3.7,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P035,T2,,B,140,25.05.2026,,,,6.0,11.0,17.0,,7.0,11.0,332.0,125.0,4.2,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P035,T2,,B,140,25.05.2026,,,,5.0,14.0,11.0,,4.0,10.0,290.0,119.0,4.0,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P035,T2,,B,140,25.05.2026,,,,4.0,21.0,14.0,,5.0,11.0,299.0,112.0,3.7,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P035,T2,,B,140,25.05.2026,,,,7.0,13.0,21.0,,4.0,11.0,288.0,129.0,2.9,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P035,T2,,B,140,25.05.2026,,,,4.0,18.0,16.0,,3.0,10.0,305.0,131.0,3.2,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P036,T3,,C,140,25.05.2026,,,,7.0,11.0,9.0,,9.0,11.0,317.0,112.0,3.9,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P036,T3,,C,140,25.05.2026,,,,6.0,15.0,12.0,,7.0,10.0,302.0,128.0,4.1,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P036,T3,,C,140,25.05.2026,,,,5.0,14.0,21.0,,6.0,11.0,292.0,131.0,4.3,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P036,T3,,C,140,25.05.2026,,,,4.0,17.0,14.0,,14.0,11.0,285.0,126.0,3.2,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P036,T3,,C,140,25.05.2026,,,,4.0,16.0,15.0,,4.0,10.0,330.0,121.0,3.7,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P037,T4,,D,140,25.05.2026,,,,4.0,11.0,9.0,,5.0,9.0,282.0,125.0,2.9,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P037,T4,,D,140,25.05.2026,,,,5.0,15.0,17.0,,7.0,8.0,299.0,117.0,3.5,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P037,T4,,D,140,25.05.2026,,,,6.0,14.0,12.0,,4.0,10.0,317.0,112.0,4.1,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P037,T4,,D,140,25.05.2026,,,,5.0,17.0,21.0,,8.0,11.0,312.0,131.0,4.0,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P037,T4,,D,140,25.05.2026,,,,4.0,16.0,14.0,,11.0,10.0,292.0,128.0,3.7,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P038,T5,,E,140,25.05.2026,,,,6.0,14.0,21.0,,7.0,11.0,352.0,127.0,4.5,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P038,T5,,E,140,25.05.2026,,,,5.0,19.0,17.0,,4.0,12.0,322.0,132.0,3.5,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P038,T5,,E,140,25.05.2026,,,,4.0,15.0,15.0,,12.0,10.0,298.0,117.0,3.9,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P038,T5,,E,140,25.05.2026,,,,5.0,17.0,23.0,,8.0,9.0,310.0,139.0,4.2,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P038,T5,,E,140,25.05.2026,,,,7.0,18.0,12.0,,5.0,11.0,317.0,120.0,3.1,,anthiyur_biometric_observations.xlsx,140 DAY
L003,P034,T1,,A,150,04.06.2026,,,,9.0,22.3,12.0,,5.0,10.0,395.0,142.0,4.5,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P034,T1,,A,150,04.06.2026,,,,6.0,14.9,21.0,,6.0,9.0,349.0,139.0,5.3,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P034,T1,,A,150,04.06.2026,,,,4.0,16.7,19.0,,6.0,11.0,363.0,127.0,3.9,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P034,T1,,A,150,04.06.2026,,,,5.0,19.9,14.0,,7.0,10.0,329.0,118.0,4.2,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P034,T1,,A,150,04.06.2026,,,,7.0,12.2,16.0,,4.0,11.0,356.0,129.0,4.9,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P035,T2,,B,150,04.06.2026,,,,8.0,14.2,19.0,,4.0,10.0,340.0,142.0,4.7,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P035,T2,,B,150,04.06.2026,,,,7.0,12.1,14.0,,5.0,11.0,334.0,129.0,3.5,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P035,T2,,B,150,04.06.2026,,,,6.0,19.4,9.0,,6.0,10.0,325.0,134.0,5.1,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P035,T2,,B,150,04.06.2026,,,,6.0,17.0,16.0,,7.0,11.0,367.0,115.0,3.9,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P035,T2,,B,150,04.06.2026,,,,4.0,16.9,15.0,,4.0,11.0,345.0,125.0,4.8,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P036,T3,,C,150,04.06.2026,,,,7.0,11.0,8.0,,6.0,11.0,319.0,141.0,4.2,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P036,T3,,C,150,04.06.2026,,,,6.0,19.2,17.0,,5.0,10.0,359.0,127.0,3.7,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P036,T3,,C,150,04.06.2026,,,,5.0,14.7,21.0,,4.0,10.0,365.0,132.0,3.5,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P036,T3,,C,150,04.06.2026,,,,8.0,16.3,13.0,,4.0,11.0,332.0,125.0,3.9,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P036,T3,,C,150,04.06.2026,,,,4.0,18.9,16.0,,6.0,10.0,309.0,136.0,4.9,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P037,T4,,D,150,04.06.2026,,,,6.0,9.8,19.0,,4.0,11.0,356.0,128.0,5.1,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P037,T4,,D,150,04.06.2026,,,,5.0,11.3,14.0,,5.0,10.0,317.0,133.0,4.3,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P037,T4,,D,150,04.06.2026,,,,3.0,17.6,10.0,,6.0,11.0,299.0,121.0,3.8,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P037,T4,,D,150,04.06.2026,,,,4.0,16.3,13.0,,5.0,10.0,320.0,116.0,4.5,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P037,T4,,D,150,04.06.2026,,,,7.0,12.9,11.0,,7.0,10.0,311.0,125.0,3.6,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P038,T5,,E,150,04.06.2026,,,,6.0,14.9,19.0,,5.0,10.0,382.0,128.0,5.5,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P038,T5,,E,150,04.06.2026,,,,9.0,16.7,14.0,,6.0,9.0,317.0,143.0,4.9,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P038,T5,,E,150,04.06.2026,,,,8.0,19.2,12.0,,7.0,10.0,359.0,136.0,4.2,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P038,T5,,E,150,04.06.2026,,,,5.0,20.3,16.0,,5.0,11.0,325.0,132.0,3.7,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P038,T5,,E,150,04.06.2026,,,,4.0,18.6,15.0,,6.0,9.0,363.0,129.0,3.9,,anthiyur_biometric_observations.xlsx,150 DAY
L003,P034,T1,,A,160,14.06.2026,,,,9.0,22.3,,,5.0,10.0,398.0,147.0,5.7,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P034,T1,,A,160,14.06.2026,,,,10.0,26.7,,,9.0,11.0,382.0,139.0,5.2,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P034,T1,,A,160,14.06.2026,,,,8.0,19.7,,,4.0,10.0,362.0,142.0,4.9,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P034,T1,,A,160,14.06.2026,,,,7.0,30.5,,,6.0,11.0,371.0,133.0,4.5,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P034,T1,,A,160,14.06.2026,,,,7.0,15.6,,,4.0,10.0,379.0,129.0,4.3,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P035,T2,,B,160,14.06.2026,,,,7.0,23.2,,,4.0,11.0,382.0,149.0,3.9,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P035,T2,,B,160,14.06.2026,,,,8.0,20.9,,,3.0,10.0,365.0,136.0,4.2,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P035,T2,,B,160,14.06.2026,,,,7.0,17.5,,,5.0,11.0,373.0,142.0,4.7,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P035,T2,,B,160,14.06.2026,,,,10.0,15.4,,,7.0,11.0,349.0,135.0,5.4,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P035,T2,,B,160,14.06.2026,,,,7.0,16.1,,,6.0,10.0,372.0,129.0,4.9,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P036,T3,,C,160,14.06.2026,,,,10.0,15.2,,,5.0,9.0,369.0,137.0,3.9,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P036,T3,,C,160,14.06.2026,,,,9.0,19.2,,,4.0,10.0,372.0,149.0,4.2,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P036,T3,,C,160,14.06.2026,,,,7.0,21.6,,,9.0,11.0,381.0,129.0,4.5,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P036,T3,,C,160,14.06.2026,,,,5.0,17.1,,,7.0,10.0,355.0,117.0,4.7,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P036,T3,,C,160,14.06.2026,,,,7.0,14.1,,,4.0,11.0,349.0,122.0,5.1,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P037,T4,,D,160,14.06.2026,,,,6.0,16.4,,,4.0,9.0,347.0,142.0,4.2,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P037,T4,,D,160,14.06.2026,,,,8.0,15.2,,,8.0,10.0,359.0,133.0,4.3,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P037,T4,,D,160,14.06.2026,,,,5.0,19.8,,,5.0,11.0,349.0,129.0,3.9,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P037,T4,,D,160,14.06.2026,,,,10.0,15.3,,,4.0,11.0,365.0,137.0,4.5,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P037,T4,,D,160,14.06.2026,,,,7.0,13.7,,,6.0,10.0,342.0,135.0,4.9,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P038,T5,,E,160,14.06.2026,,,,7.0,17.5,,,6.0,11.0,392.0,139.0,5.4,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P038,T5,,E,160,14.06.2026,,,,10.0,19.2,,,5.0,10.0,336.0,127.0,3.9,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P038,T5,,E,160,14.06.2026,,,,9.0,12.6,,,7.0,12.0,357.0,125.0,4.5,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P038,T5,,E,160,14.06.2026,,,,8.0,15.3,,,4.0,11.0,369.0,142.0,4.6,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P038,T5,,E,160,14.06.2026,,,,7.0,16.2,,,5.0,11.0,385.0,132.0,5.1,,anthiyur_biometric_observations.xlsx,160 DAY
L003,P034,T1,,A,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
L003,P034,T1,,A,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
L003,P034,T1,,A,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
L003,P034,T1,,A,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
L003,P034,T1,,A,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
L003,P035,T2,,B,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
L003,P035,T2,,B,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
L003,P035,T2,,B,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
L003,P035,T2,,B,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
L003,P035,T2,,B,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
L003,P036,T3,,C,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
L003,P036,T3,,C,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
L003,P036,T3,,C,170,24.06.2026,,,,,,,,,,,,,,anthiyur_biometric_observations.xlsx,170 DAY
